##NAMES=Hornesite
##RRUFFID=R070336
##IDEAL CHEMISTRY=Mg_3_(As^5+^O_4_)_2_&#183;8H_2_O
##LOCALITY=Ayers, Val d' Anniviers, Wallis, Switzerland
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Radiating aggregates of white fibrous crystals
##STATUS=The identification of this mineral is not yet confirmed.
##URL=rruff.info/R070336
156.7175, 0.0000000E+00
157.1996, 0.5537110
157.6817, 2.321289
158.1639, 17.57520
158.6460, 53.75293
159.1281, 106.1113
159.6102, 190.9062
160.0923, 303.0293
160.5744, 379.2549
161.0566, 361.4775
161.5387, 308.6660
162.0208, 277.6953
162.5029, 301.2285
162.9850, 337.0820
163.4671, 371.1133
163.9493, 402.2832
164.4314, 420.0625
164.9135, 414.6396
165.3956, 393.5059
165.8777, 367.1855
166.3598, 333.1592
166.8419, 300.6738
167.3241, 279.3750
167.8062, 273.6699
168.2883, 264.5645
168.7704, 235.1270
169.2525, 194.0391
169.7346, 158.6152
170.2168, 137.7754
170.6989, 127.3164
171.1810, 123.4004
171.6631, 125.6133
172.1452, 134.5684
172.6273, 154.3711
173.1095, 182.2227
173.5916, 210.4883
174.0737, 236.5625
174.5558, 259.7031
175.0379, 275.2168
175.5201, 273.7305
176.0022, 278.2324
176.4843, 329.7207
176.9664, 418.5957
177.4485, 492.0781
177.9306, 492.9727
178.4128, 452.1426
178.8949, 432.4980
179.3770, 456.2754
179.8591, 503.8984
180.3412, 555.1934
180.8233, 610.0586
181.3055, 650.9277
181.7876, 651.9512
182.2697, 625.5254
182.7518, 610.1836
183.2339, 625.3828
183.7160, 655.8184
184.1981, 669.5000
184.6803, 665.9688
185.1624, 650.6445
185.6445, 618.2754
186.1266, 573.8730
186.6087, 544.7422
187.0908, 545.5469
187.5730, 569.4902
188.0551, 591.8730
188.5372, 611.4609
189.0193, 637.6504
189.5014, 706.0645
189.9835, 811.5742
190.4657, 867.6660
190.9478, 807.6543
191.4299, 652.2969
191.9120, 543.7617
192.3941, 488.7520
192.8762, 465.6465
193.3584, 449.3945
193.8405, 440.4160
194.3226, 426.8086
194.8047, 395.8242
195.2868, 349.3691
195.7689, 324.0059
196.2511, 324.8906
196.7332, 341.4629
197.2153, 353.3652
197.6974, 360.0898
198.1795, 369.6250
198.6616, 392.2754
199.1437, 429.7910
199.6259, 444.7422
200.1080, 427.1836
200.5901, 393.5078
201.0722, 387.3125
201.5543, 415.0508
202.0364, 440.5000
202.5186, 433.5547
203.0007, 387.4609
203.4828, 366.1191
203.9649, 379.7812
204.4470, 419.2148
204.9291, 459.0801
205.4113, 505.0176
205.8934, 539.7617
206.3755, 569.7129
206.8576, 594.3613
207.3397, 605.7871
207.8218, 592.5508
208.3040, 564.8477
208.7861, 544.0234
209.2682, 534.3438
209.7503, 530.8438
210.2324, 522.2012
210.7145, 504.2148
211.1967, 494.1914
211.6788, 501.4277
212.1609, 522.2734
212.6430, 519.7129
213.1251, 486.1914
213.6072, 444.6133
214.0893, 410.9375
214.5715, 387.1445
215.0536, 369.7090
215.5357, 358.4102
216.0178, 352.8535
216.4999, 350.5684
216.9820, 348.4336
217.4642, 346.0977
217.9463, 345.2969
218.4284, 347.8496
218.9105, 352.3945
219.3926, 358.2930
219.8747, 364.0332
220.3569, 371.5156
220.8390, 382.3125
221.3211, 395.7832
221.8032, 413.1406
222.2853, 436.6172
222.7674, 454.4355
223.2496, 464.1875
223.7317, 465.9297
224.2138, 469.9102
224.6959, 480.8965
225.1780, 490.6680
225.6601, 490.7070
226.1423, 479.8711
226.6244, 462.1895
227.1065, 436.9121
227.5886, 400.2812
228.0707, 365.9180
228.5528, 323.6836
229.0349, 291.4102
229.5171, 295.5957
229.9992, 362.5879
230.4813, 417.6406
230.9634, 440.0156
231.4455, 425.5449
231.9276, 403.5918
232.4098, 366.8301
232.8919, 328.0020
233.3740, 306.7656
233.8561, 315.4727
234.3382, 320.2617
234.8203, 310.3789
235.3025, 281.6855
235.7846, 259.3652
236.2667, 244.3457
236.7488, 235.4824
237.2309, 232.0801
237.7130, 239.4316
238.1952, 243.6387
238.6773, 240.7324
239.1594, 229.8887
239.6415, 215.4062
240.1236, 192.0664
240.6057, 168.6289
241.0879, 159.5195
241.5700, 171.3398
242.0521, 186.6230
242.5342, 200.8574
243.0163, 214.4395
243.4984, 223.8242
243.9806, 223.6895
244.4627, 221.6387
244.9448, 231.4961
245.4269, 262.1953
245.9090, 288.6328
246.3911, 303.0645
246.8732, 303.7070
247.3554, 294.7012
247.8375, 266.4473
248.3196, 233.4082
248.8017, 223.0996
249.2838, 254.8125
249.7659, 275.9766
250.2481, 268.3184
250.7302, 224.6797
251.2123, 183.9824
251.6944, 148.9492
252.1765, 116.8398
252.6586, 80.85352
253.1408, 33.81250
253.6229, 1.322266
254.1050, 10.43555
254.5871, 19.52539
255.0692, 18.89062
255.5513, 27.72656
256.0334, 93.38477
256.5156, 134.9922
256.9977, 148.3594
257.4798, 145.7891
257.9619, 128.1562
258.4440, 90.30469
258.9261, 63.95703
259.4083, 56.91797
259.8904, 56.00000
260.3725, 36.03711
260.8546, 16.36328
261.3367, 57.75195
261.8188, 68.99609
262.3010, 42.19922
262.7831, 27.95703
263.2652, 27.13867
263.7473, 37.41016
264.2294, 60.17578
264.7115, 105.0918
265.1937, 136.3613
265.6758, 137.5664
266.1579, 103.9395
266.6400, 78.08789
267.1221, 62.71875
267.6042, 52.74023
268.0864, 39.95898
268.5685, 23.11914
269.0506, 8.876953
269.5327, 0.8144530
270.0148, 5.730469
270.4969, 2.654297
270.9791, 13.44922
271.4612, 30.92773
271.9433, 31.36133
272.4254, 11.45312
272.9075, 11.17969
273.3896, 35.71094
273.8718, 62.37305
274.3539, 61.09180
274.8360, 21.53320
275.3181, 27.09766
275.8002, 42.47070
276.2823, 17.96289
276.7645, 2.025391
277.2466, 0.1484380
277.7287, 21.99219
278.2108, 27.63281
278.6929, 10.65820
279.1750, 7.775391
279.6572, 2.824219
280.1393, 45.44727
280.6214, 80.40039
281.1035, 93.24219
281.5856, 86.51953
282.0677, 83.21289
282.5499, 85.64844
283.0320, 82.64844
283.5141, 53.61914
283.9962, 1.841797
284.4783, 40.52539
284.9604, 46.88672
285.4425, 26.01562
285.9247, 1.800781
286.4068, 38.37305
286.8889, 71.27344
287.3710, 79.63477
287.8531, 66.61328
288.3352, 72.01172
288.8174, 117.4531
289.2995, 185.2051
289.7816, 220.7285
290.2637, 221.7500
290.7458, 207.2734
291.2279, 189.3594
291.7101, 168.5996
292.1922, 147.7676
292.6743, 123.1211
293.1564, 102.0488
293.6385, 108.8652
294.1206, 143.3887
294.6028, 172.7539
295.0849, 157.5508
295.5670, 114.2148
296.0491, 98.00000
296.5312, 132.3027
